farm_id,ndvi_jun,vv_jun,vh_jun,ndvi_jul,vv_jul,vh_jul,ndvi_aug,vv_aug,vh_aug,ndvi_sep,vv_sep,vh_sep,ndvi_oct,vv_oct,vh_oct,ndvi_nov,vv_nov,vh_nov
767,0.33618581907090467,-9.687224379400647,-14.104069652804066,,-7.9367223623618,-14.23443731480863,0.25857059848925046,-4.321644312495806,-15.06008298635141,0.24714332353901403,-10.387392769053989,-15.96298299227428,0.25278097429996166,-8.974633521556575,-15.622904317889681,0.31401295601772927,-10.432610218147317,-17.56628472114113
768,0.30535152151101785,-6.071881185026359,-13.50459005271979,,-7.488381113314887,-13.025912406361567,0.44821872410936203,-6.527940875292961,-12.827912640229348,0.2567591447252165,-6.342601866450947,-13.75857893784013,0.3544470836632357,-8.647345936206987,-14.105469822118014,0.3547869495453735,-7.922357111935349,-14.35730263330713
769,0.33374083129584353,-7.440684430307821,-13.33484674940751,,-7.296726798490706,-13.76745284060296,0.39174674957603167,-7.010744078280857,-12.466192752963172,0.2099805573558004,-9.771963387153189,-14.927468112397664,0.3882923449948043,-8.069018602342169,-15.37072470194779,0.3583146261440166,-7.756569750581988,-12.648454338610282
770,0.41683899556868537,-7.887809761238409,-14.052088730194825,,-7.079395155475763,-12.271848763145508,0.3501432664756447,-6.953387618321484,-12.918168688477111,0.24228449804895352,-8.375594251759084,-13.648260327460005,0.3176248821866164,-9.608347563458143,-14.459736401211059,0.31670554458998745,-10.796514343490564,-16.052176819391732
771,0.36344706070799293,-6.343453210493902,-12.94083126159279,,-7.067295305835234,-12.944580440076578,0.4682814302191465,-6.68758299303046,-15.23078311540657,0.21782890007189074,-7.085409616125813,-12.592212188126108,0.4787272077225599,-8.489177869776741,-13.07750265761193,0.3923281428028864,-9.102431937572126,-15.438544462371564
772,0.31760204081632654,-7.261767639092611,-15.179346336172088,,-6.3229002196425865,-13.427937431567337,0.49309275444037215,-7.021571931425674,-14.2652492904734,0.33753545540497953,-8.376232282994863,-14.272517480421783,0.4705667276051188,-8.079005077629919,-13.882117307606647,0.4314531191632424,-10.155378005148998,-15.499128732227918
773,0.3425371989568952,-8.591780838602643,-13.026631358855703,,-6.086809833648598,-13.315933309250328,0.3711638679791546,-6.3336716330303275,-15.073464600019971,0.2634499768768306,-8.792157005603373,-15.492930432144437,0.3472046318074905,-9.142312559231684,-14.848757142921109,0.33208114199849736,-8.345413581771135,-16.332618182323518
774,0.27585056704469646,-7.550891496595552,-12.878175938693925,,-6.701336362394744,-13.97125213401204,0.33580819798917244,-6.7431542936356035,-14.301289517995396,0.24248836225137538,-8.086435889633098,-13.341338996270483,0.41001713959245856,-8.010111203493205,-14.516914427518213,0.3935103244837758,-9.385534269085426,-14.80625618644833
775,0.24632408670607853,-9.376890228552028,-15.275312701921495,,-8.252437065668353,-14.784677211184272,0.3742648113613542,-8.924730349689614,-14.412485046438114,0.28501164897747866,-9.923592948580314,-13.243078549480746,0.4521636240703178,-8.232832839283235,-13.948678207272785,0.3995075146471937,-8.120748755372304,-15.075311564924634
776,0.1608695652173913,-7.0928830933776865,-13.612214571989057,,-6.500147498696588,-13.645107741428642,0.23917525773195877,-5.893233686335488,-12.338355599555735,0.132890365448505,-8.454545454819764,-13.089808182382065,0.07754442649434572,-6.191963498427011,-14.707437348303873,0.3612583951926476,-8.308073242828584,-12.78355379922592
777,0.1608695652173913,-8.333563551049204,-15.330291964977693,,-6.371114005913721,-14.006925952104938,0.23917525773195877,-7.384550367120074,-17.46523623709669,0.132890365448505,-8.713539468089998,-15.071553925452344,0.07754442649434572,-8.861173567720067,-15.113556576048957,0.31503174461235806,-6.643347488848476,-16.107933004693237
778,0.42508038585209,-7.219275008454477,-12.18179436322134,,-6.768245152790947,-12.847481458527302,0.4998063266623628,-4.44690660493059,-14.037360072280107,0.16855172413793104,-7.761779358138014,-16.141836921124174,0.42881914340211547,-7.972366269661774,-14.571477753261806,0.3222912353347136,-7.4677397562978545,-14.057760795804029
779,0.32922318125770655,-8.670993118099002,-14.62219852018592,,-6.815643937511831,-14.255475820052103,0.40444444444444444,-6.041951287368602,-14.290552117408843,0.17388792605430387,-9.526609933157639,-15.468554708348082,0.29696531791907516,-7.448563513514048,-16.543595922230878,0.34368290668868706,-8.374125310802157,-15.373004417893867
780,0.1608695652173913,-6.559235077079268,-14.026035106617147,,-6.097586999672001,-14.278253366006815,0.23917525773195877,-6.954142394598359,-14.412692404672264,0.132890365448505,-8.399966913559998,-15.393314450851905,0.07754442649434572,-7.288303586587276,-14.620190648732185,0.28568661630834785,-7.870736793513078,-13.61714432146469
781,0.3766635716496441,-7.610400209687546,-14.166344952424117,,-6.750491739466352,-14.865134927338561,0.5219615921323676,-6.687867930107194,-14.79374926017641,0.1301039075076833,-8.772323920324895,-14.558715882203701,0.46285714285714286,-6.995666908573764,-15.005821467712222,0.3363584798638684,-7.504161623922231,-15.80789758074906
782,0.29531174480425326,-7.366985515779595,-13.158493521654037,,-6.370161551904886,-13.344699282409717,0.3844559585492228,-6.196787530811246,-12.167628734990556,0.10871080139372823,-7.342869736165162,-14.839451183637898,0.36126840317100795,-8.116069794541659,-13.738512202882546,0.2934141682584503,-8.202800227069048,-14.261518321182207
783,0.1608695652173913,-8.136904075759114,-14.300945092442925,,-7.277006665761837,-12.415554048758189,0.23917525773195877,-7.7129290028600455,-13.289734765081011,0.132890365448505,-7.275675388766923,-13.455200807473759,0.07754442649434572,-7.840562655016315,-13.480873599529946,0.3985272988505747,-7.632128341642973,-13.40001049863697
784,0.26823238566131025,-8.4625545899219,-13.599985229495397,,-7.603243266410821,-12.993564219794605,0.14107784431137724,-8.373857838969464,-14.225460479193622,0.14471172203130966,-10.01791205467069,-17.190281086205236,0.20062268923915158,-9.648091759173443,-16.518087235013475,0.3399480995267898,-8.93242339570167,-15.681710357179604
785,0.19606925596630792,-9.969878559620946,-15.171489980099143,,-8.184726863159986,-13.660977237609124,0.1928348909657321,-8.888962586964764,-16.510978177435412,0.1354254069474744,-10.910492821896515,-17.44273645319234,0.19531323821222715,-10.258038041452977,-18.286205630911635,0.334638577805623,-9.735061715567864,-15.893978458419442
786,0.21428571428571427,-8.52765154131865,-13.904005944459232,,-7.291944984815764,-14.622970664858475,0.37157556270096465,-8.172820799957998,-15.59312176545549,0.2233902759526938,-9.633569575917658,-15.661230290448254,0.5340688958140318,-7.927549296017002,-14.697794087532314,0.4765535980366377,-9.119094698235,-13.55785902001678
787,0.23903644224830142,-7.946135842439488,-14.963125407032436,,-7.823542813609485,-13.656580048492016,0.2553191489361702,-6.888142692245699,-14.735862067672736,0.2880065270601033,-8.515822472803485,-15.623998246959323,0.24086974878615158,-8.630986403636618,-15.161329269147357,0.2579759137967462,-8.22643794644437,-16.277698390001877
788,0.28903654485049834,-6.756142064717341,-14.932352097250101,,-7.192142471837393,-13.524857340646614,0.225531914893617,-5.234985350048104,-12.881653774313166,0.3144802304268133,-6.434323331801534,-14.879196178236358,0.3707393812270582,-7.075349379881628,-12.880384402287511,0.3671998593777465,-8.408340974087812,-13.32773458869902
789,0.3316877506942302,-9.683353856673897,-13.631610772326916,,-7.6620570626413596,-12.960547257051678,0.4014784603619679,-6.9766025192928165,-15.127060572296232,0.36933614330874603,-8.167495398233442,-14.341884434545573,0.390214906264289,-9.778303430160275,-14.799951255666898,0.3817925194071983,-10.561707251639962,-14.796249181355508
790,0.30233962264150943,-8.15080638635289,-15.049650689177305,,-6.951706209690397,-12.976328343059865,0.5103488297117803,-4.727827070899415,-13.679169054708847,0.3109816735331723,-9.032421454796193,-14.584890732695474,0.42756927393896876,-8.378070987216624,-14.694209156613827,0.3386729951547513,-8.592613953993123,-15.108127544437194
791,0.2575171181899375,-6.960819386459923,-10.132239997738141,,-6.137032228543703,-12.132236206913243,0.4315209910529938,-7.827111684210582,-12.142140666709135,0.27941712204007285,-5.384409272059517,-14.516664155582005,0.32242684864915394,-8.106262007419236,-13.508596138955403,0.32523818419577805,-7.826679098109903,-12.439884695305093
792,0.31248083409996935,-10.698495985288709,-13.773946823968426,,-7.938870192184337,-13.623295756520704,0.5283307810107197,-7.475449005988828,-12.49879354267705,0.3801352054082163,-7.823517721485502,-12.877188823490506,0.4131013669447896,-8.158832388208118,-13.207758507560069,0.3923913043478261,-9.874282813545838,-15.69212539615526
793,0.2934131736526946,-7.94296743749653,-12.716794656649732,,-7.79228989807828,-12.409104083323301,0.4753541076487252,-6.662080021550358,-13.210260827792242,0.29226069246435843,-8.054031375211842,-13.202423854569638,0.3360655737704918,-8.528552455896042,-14.527356756944286,0.229933110367893,-8.655541984715683,-15.75179197806029
794,0.2094240837696335,-7.184407198650318,-12.780892280840025,,-6.383141524899899,-13.581636987998156,0.2234532128856315,-6.79727277358568,-11.072217116818326,0.23112901130310512,-5.804894188325398,-11.566676838232786,0.382015003323521,-6.971625714783013,-11.046614091339729,0.331028522039758,-7.874533893925346,-13.011973418577462
795,0.2323943661971831,-10.952259113444525,-16.279050548475208,,-7.674348452657434,-14.8192413861984,0.20996702088677172,-6.506057148299638,-13.796580744891852,0.21805328983143013,-8.181200254014145,-13.562270683487336,0.5322751322751322,-8.979125591243074,-14.532774911597851,0.24089587963754489,-9.019174355518153,-14.267723545221251
796,0.46607824070611115,-9.235120252540346,-14.19142255064929,,-5.514865269401162,-12.557573723192235,0.5162303664921466,-5.036545040284816,-11.728867403489849,0.23527185568310838,-7.684063685387538,-13.162129618234928,0.4419023599351468,-7.130195868938164,-12.814496415205173,0.2134953352137123,-8.86976851043784,-14.303945005324543
797,0.4162127523229734,-6.470235849511661,-11.81825620865821,,-5.823632454801806,-11.45960391679111,0.4661558109833972,-6.851356812647574,-10.757429083332319,0.24469160768452983,-5.519343645782939,-10.94452302071703,0.45040589717271623,-7.0641941324768425,-12.431448410301137,0.32867132867132864,-7.071408592578913,-15.556085139831495
798,0.3215077605321508,-8.130780865448227,-14.180508580263,,-7.226077194762931,-13.476320823867777,0.3517200474495848,-9.449595566831242,-14.134816532765173,0.2841616803028453,-9.988679076146301,-14.328971018794869,0.5091402714932126,-8.026706651770718,-13.42030518872942,0.38706600534147273,-8.537577787622778,-16.000054133663276
799,0.25304136253041365,-6.535072931860476,-12.423057594169904,,-6.720127532110181,-12.654438511336137,0.28,-6.848940315450484,-11.838647853627908,0.24969005702950658,-7.3623538618889794,-14.307960839410967,0.5034120734908136,-6.366539252871534,-13.84694905857909,0.3424807903402854,-8.228791227511534,-15.49129766408408
800,0.3320761186353506,-5.853240352520597,-14.871021339035844,,-6.489997025242076,-11.993051378122557,0.4079317956915582,-6.931578960878062,-12.845987577842452,0.2370082564351627,-7.3811755761725575,-14.081108031842877,0.41899881750098544,-6.753188202357569,-14.2913248533244,0.4096644546219273,-5.839007573880883,-13.873666984890175
801,0.20350635957373667,-10.752148898652813,-15.868040239670885,,-8.562023010700772,-13.633931238833593,0.23962936564504633,-7.102495462303957,-13.990227735604428,0.1950435979807251,-7.3082837681627435,-14.686772835656175,0.4082151944747365,-9.216424214178504,-14.599110090245265,0.40889427236546116,-6.6917993435679985,-13.979258824435059
802,0.2475494564248797,-8.684461060931145,-13.936516062065609,,-8.017832186024632,-14.04988731825372,0.4322191938028977,-7.334547908279285,-15.893155916868851,0.32860892388451446,-8.849417634828455,-15.788670460181924,0.32875870544858665,-7.438128691000575,-13.989066196716708,0.39768199927562475,-8.441146655084736,-13.681910218647754
803,0.2693687230989957,-7.73391562262162,-13.933414092376806,,-6.8276995956405395,-12.623468306533578,0.3708749621556161,-6.795140029136544,-13.492252600886118,0.3396462888177134,-8.373593276132672,-14.176312722206303,0.32964935195418466,-8.030055279575306,-13.139065620278137,0.3418606791202724,-7.339159981387798,-13.898592786580428
804,0.2978857683811928,-7.0962374463887095,-13.33078946763157,,-5.590577636830179,-14.596112145468394,0.23836099280364223,-6.336764752014968,-14.257485890872967,0.19508867667121418,-8.613509939103253,-15.207254012329958,0.1806797853309481,-10.035231736163258,-14.484389741693054,,-7.245785278079188,-16.316772703034918
805,0.34566188935120973,-6.422747320809888,-12.357654705971694,,-4.944180921402102,-13.464073453442705,0.24500587544065805,-6.8574957516451365,-11.933725149533242,0.2488849241748439,-9.123675051007991,-14.943949852197317,0.20557420404841828,-8.40390892504599,-13.4948626993826,0.2680334092634776,-6.954292274375282,-14.609009793382985
806,0.3045304530453045,-8.436057858433482,-12.228237856268226,,-7.113413303387853,-11.657539490785165,0.2298507462686567,-5.206659473988769,-15.099082152305886,0.17315814171750352,-8.67720121333776,-15.0340360281609,0.14476987447698744,-8.304533550773957,-14.090032155236,,-6.376754444768542,-16.07481983883039
807,0.37518507551080843,-7.058509831749729,-12.197851919914541,,-5.730965709530411,-12.806775402211787,0.33991972831120715,-6.699134292496066,-12.53852492256983,0.23804288070368335,-7.749300812038711,-14.509704662659876,0.3618352450469239,-7.578692845465226,-16.121057848697802,0.37507337116024264,-7.358682739145519,-14.070874373571483
808,0.28787346221441124,-7.1734168199338155,-14.504793733900364,,-7.377407673837909,-13.14295027567179,0.3469616353962475,-7.453806904906253,-14.646425677579622,0.210412147505423,-9.500115866759153,-15.011402490858455,0.397898493259318,-8.492380150896786,-13.755332118413568,0.444636678200692,-9.365697369202355,-14.663290768951402
809,0.27888631090487237,-8.910168560032526,-14.933153131266666,,-7.261683411218374,-13.706114005460643,0.2422062350119904,-7.809548061981257,-17.54202645446408,0.1844590555887627,-10.582293936022694,-15.039867337098912,0.1868041237113402,-9.190261506759406,-15.182697572357435,0.21470080100518296,-9.16786374323049,-14.353917657830253
810,0.3708377679793219,-7.834646619976913,-14.268794207472626,,-5.409379723715476,-14.07472555276432,0.3890887290167866,-6.0415436742354025,-12.794057202133676,0.289756649688738,-9.002302353834502,-13.725816547807108,0.375340475758126,-8.601740009921862,-14.710408464064448,0.3966699314397649,-8.90813378759284,-15.193038129144728
811,0.40850334838810154,-7.993960877903138,-12.81057420184829,,-6.301481807941746,-12.656966244525044,0.34846222753060613,-7.634885334135318,-13.109481509726958,0.26033111719462915,-8.145899694261555,-15.5261444368799,0.29521951219512194,-8.05982684888708,-15.265452086369462,0.30538071065989847,-8.95245462392066,-16.056846241045925
812,0.25261237352794824,-7.825472008604231,-13.340860614105253,,-6.261336485904869,-12.275997295609713,0.4074074074074074,-4.553410742049689,-11.273089960515488,0.22240158946976282,-7.740677507427107,-13.73380889094543,0.4172236012984533,-8.099432673609524,-13.764904122240836,0.30229817324690633,-7.723997635557001,-13.157363780621857
813,0.38854087089381206,-8.002639049811421,-13.292629730636111,,-6.290335741018559,-13.129807753677978,0.4138181818181818,-6.951026580506162,-11.688390333950565,0.21437183506149024,-9.124847643946817,-15.141634582673024,0.31994540846168845,-8.688019083112216,-13.070759180147828,0.18774548311076197,-8.8728404724286,-14.295611019538727
814,0.3538363982244769,-7.969614238835845,-13.512347933664799,,-8.042874902010741,-13.796190640371677,0.4198315353923452,-5.485001085366306,-13.27046474354664,0.19958777052559257,-7.898193503073983,-14.702057924915103,0.4190687361419069,-9.827706922004438,-14.695772791220904,0.4399313009875483,-7.762408093466382,-13.793861794061277
815,0.31141321530192856,-7.06224134294254,-12.595750439196099,,-8.29505542573711,-14.971099725373598,0.2631578947368421,-7.802783236682193,-15.675471149870269,0.16980276581274087,-10.937766128827311,-14.491139983981437,0.2028443113772455,-9.540530670931414,-16.754224308295303,0.2762691853600944,-9.65097530845807,-16.423232305131492
816,0.33473242392444913,-8.122920373257749,-14.123339739256732,,-6.616323605210644,-15.152966441886914,0.2780255724055902,-8.131874363768642,-13.345476406461307,0.17443868739205526,-8.539252168723388,-14.608005221375853,0.22027522027522028,-9.612342441282768,-15.67137890474145,0.29063080598071306,-9.882946233028866,-18.060722240654275
817,0.40633651184251,-8.200692328317142,-13.897762912139894,,-7.172797026565869,-12.949632779174252,0.3972911963882618,-7.510507064027089,-12.236005342272707,0.21924626688788812,-8.567230715150455,-13.276914370672749,0.3426124197002141,-7.697009720609918,-15.272052051462461,0.4004914004914005,-8.737205102090995,-13.584723320704262
818,0.41910572244961003,-6.878140462996258,-13.197240831997716,,-5.889772832275879,-11.827055291052604,0.37122345198923123,-7.679914123683948,-14.919703263079438,0.19961795606494748,-9.362985772587953,-15.094689585630833,0.27374862072424516,-9.736121853496389,-13.735262087678201,0.3060259199697285,-7.773389193664299,-14.151909028298624
819,0.36790123456790125,-9.818399204283805,-12.983693529964533,,-6.547631236455048,-14.338139130089099,0.40657439446366783,-6.897279087183165,-11.555647515108811,0.19187145557655955,-8.69826041564638,-14.354559870394258,0.1826779492284719,-7.406442032548202,-15.972385191882852,0.2501197432704282,-8.631696494964581,-15.333962675704186
820,0.4182628062360802,-8.889933398419451,-14.021000515830359,,-6.145557823419027,-12.693692845163351,0.3241862501824551,-5.76403048163436,-10.89407498957723,,-6.861682952492774,-15.3007409346276,0.24863387978142076,-6.9278868603018875,-13.840665125766499,0.2923970542474847,-8.658102193550095,-14.871997419342193
821,0.4030253107683091,-7.629974890860279,-14.830250791839303,,-5.659960773857896,-14.769885058785782,0.38273012254203476,-8.894228544097967,-15.51884940765322,,-7.985843723277169,-16.202533324640584,0.3143747565251266,-7.042754874878162,-14.65179549551504,0.2340956340956341,-10.45544218109119,-14.828424361400423
822,0.2444794952681388,-7.79887333169526,-14.790920192551425,,-7.80409254140914,-15.205058971349297,0.34019332709697536,-9.03582552616558,-11.085561984546093,,-8.395092808078992,-15.53368675503787,0.27339674746854864,-6.721566317971295,-15.189014361493287,0.25933653244314625,-6.3661698031981375,-13.73193330878468
823,0.29210042865891,-8.043095012534774,-15.265541892702208,,-7.38556983796834,-14.01173168135596,0.4139949818790075,-8.656377805334799,-12.615209189350104,0.2275287778594171,-9.995024591080318,-14.693610237378676,0.34590196467553086,-9.370274809374962,-16.088037419971457,0.3376875551632833,-7.961138726536584,-15.300252700607153
824,0.2890937019969278,-7.7177346504541475,-14.039758560915088,,-8.094687718666517,-13.555305806751184,0.33897792561233747,-6.781706934135947,-14.99340334866969,,-8.118580425862195,-13.687238915018131,0.44402858115005106,-6.643755331100529,-12.2610441913084,0.37901190046880634,-9.60889917331526,-13.675513841665099
825,0.35543157203807024,-6.6553101786032896,-12.965212062029483,,-6.638666022692763,-14.0501685104901,0.38659058487874465,-6.347369283432159,-10.391388248832381,,-7.617399964908859,-13.756510307312979,0.4871626069782752,-7.428577059128455,-12.873019774389007,0.2331535066208926,-8.759245620527222,-14.166089176559213
826,0.29536058796508957,-9.0879966376723,-14.923957595006495,,-7.991661334403901,-13.576672520433126,0.4803063457330416,-7.6416609353955245,-14.522047438395084,0.27160797833046046,-10.44740501532598,-15.771761125825945,0.3823826582162212,-9.197278750832574,-16.317721539875837,0.3433206106870229,-10.534794805749335,-15.192263305343836
827,0.3545524100994644,-8.563132187746742,-14.507639063149682,,-8.182226574269682,-13.76523617764394,0.4889555494955004,-8.002064840186126,-13.994831741257443,0.2992116434202547,-10.808952787961953,-15.550694017140685,0.42346570397111916,-9.471468504715169,-15.964135775104033,0.3910394265232975,-9.792564591782343,-16.398435303685424
828,0.30480295566502463,-7.416430700727937,-12.633815303875899,,-6.110685687555401,-12.280640210225007,0.4507947721653126,-6.072595538889498,-12.713388219317528,0.25838359469240046,-8.10060397345475,-12.812676274864197,0.29079778075377843,-8.2728185251271,-14.183819993764198,0.29575318986859644,-9.648873311715064,-13.909580883033591
829,0.33018719521787004,-6.43062289038479,-11.753835065863608,,-7.926435488566092,-11.161184711242026,0.260581035245539,-6.699255953105988,-13.386954415140345,,-9.205008331821109,-13.388941466289179,0.5075359270942867,-6.630534545772652,-13.696984557028388,0.43637337140817417,-8.615237969651465,-12.762952690420477
830,0.32731305449936626,-6.823067933112174,-13.390068995690832,,-7.012422320041315,-12.708436451097612,0.41196198993851313,-6.1431632711652195,-12.994793277173333,,-8.082732003901743,-12.453617516630809,0.44990427568602426,-6.766821560438538,-13.349738206293848,0.3548207319338659,-8.108876930628357,-12.714238822566282
831,0.3679072605247102,-6.742488186972597,-14.161345697854625,,-6.7230265775468485,-12.994702838932904,0.3236023938111225,-5.51383962969958,-13.8274872184478,0.31049382716049384,-7.197138693758602,-14.45204955271054,0.467987142733038,-8.916980302197485,-14.62127324136998,0.4923568529233958,-8.998248692824767,-13.949974720546036
832,0.33621981681931723,-8.080661914870184,-13.072793860812501,,-5.789627496118204,-12.36920754769788,0.4877568252181255,-6.056165171452682,-11.473474932736634,0.4072385294955828,-6.663784713827807,-13.845678719315517,0.4656893049545174,-6.779381587050154,-14.180850363968458,0.44636262131752985,-7.075895266139179,-12.97123621212348
833,0.3607681755829904,-7.954711656475784,-14.820588484099915,,-7.669225208292821,-12.679448558739635,0.481320472761853,-8.378942845585405,-13.646532209613175,0.362052918494881,-8.914285067183513,-13.00007307146149,0.4312178387650086,-8.94376517228885,-15.378099331550024,0.42597447998601645,-10.494807981357116,-17.482238643721793
834,0.36250379823761775,-7.543587970039618,-13.408381760755235,,-7.951182930122358,-12.832539324376942,0.4488494593845301,-7.764260424876551,-13.582405274070844,0.3670958512160229,-8.375512779292404,-13.62696395227337,0.3730834752981261,-8.889204674427278,-14.449262764820045,0.3689010487916097,-9.989307804034448,-14.776941183624764
835,0.3862815884476534,-7.8899433839774415,-13.180959201477918,,-6.993728084851504,-12.164939587457857,0.47007586400674345,-6.169410419692091,-13.32240931807462,0.34670994393626436,-7.545559892596203,-13.848328867501468,0.27116827438370844,-9.337329000963724,-15.687157473168135,0.2742040285899935,-9.609036680114766,-14.39849026905394
836,0.1608695652173913,-8.888659824380468,-15.133981726550909,,-7.933831956000236,-13.587224417399069,0.23917525773195877,-7.690878861799274,-13.109703649442185,0.132890365448505,-7.27376309444076,-13.914983752177822,0.07754442649434572,-10.325192860770361,-16.010786249088,0.30089445438282647,-9.315579863087832,-14.300298674090111
837,0.1608695652173913,-8.163516757685567,-11.59361399109611,,-6.963097073868338,-12.643234495294891,0.23917525773195877,-6.456094915237883,-12.844304228085427,0.132890365448505,-6.391901078149602,-13.57273290954006,0.07754442649434572,-8.323741576734102,-13.922110231460865,0.3991842525270438,-9.375057002856844,-14.972997336736661
838,0.1608695652173913,-8.829991923967482,-13.1622085319068,,-7.357842133880715,-13.454543584757172,0.23917525773195877,-6.537042614476778,-12.80078278885969,0.132890365448505,-8.019284661543676,-14.587243234421628,0.07754442649434572,-9.510267506297192,-14.443836333406049,0.346048079481948,-8.251454376589702,-15.145936550738679
839,0.1608695652173913,-9.1010855635649,-11.999421115816663,,-8.567637866525631,-14.6388593252827,0.23917525773195877,-6.001407040228592,-12.702714771910049,0.132890365448505,-8.877227301137765,-14.278602604634433,0.07754442649434572,-9.84071148832522,-15.835969634923579,0.3983308042488619,-8.433022237307942,-14.292811721941359
840,0.1608695652173913,-7.799435962930211,-13.355524689689055,,-7.001813693647213,-13.16561189622407,0.23917525773195877,-6.592182641139848,-12.112390854014123,0.132890365448505,-8.283613803047706,-14.187466851573951,0.07754442649434572,-8.467138885646191,-14.238778664477591,0.42849229064721633,-7.81689572652613,-14.96175771281252
841,0.1608695652173913,-8.719031920869009,-12.98703453300636,,-7.405374031468112,-14.368897111875615,0.23917525773195877,-6.3719264715762804,-12.651881113404212,0.132890365448505,-8.756944198362833,-15.33831269843147,0.07754442649434572,-8.939065500545837,-15.631668652951674,0.36373507057546145,-7.4749840314167955,-16.014844036544403
842,0.1608695652173913,-6.29426745983054,-11.44750747325274,,-5.21951577031753,-12.0278672945811,0.23917525773195877,-6.832938364447877,-11.328985890282135,0.132890365448505,-8.165447827568554,-11.753551297905798,0.07754442649434572,-8.66179637447267,-13.097992758422865,0.4092026694766421,-8.615076602819544,-11.732396048714195
843,0.1608695652173913,-6.735110837540784,-12.860344806238807,,-6.586300668361849,-12.310199997753772,0.23917525773195877,-8.540120928806699,-14.31914204222883,0.132890365448505,-7.88304938246625,-13.04352054226346,0.07754442649434572,-7.835031992354594,-12.672264644964578,0.3790837038468973,-6.685483667650706,-11.865405102012698
844,0.1608695652173913,-9.443774014993615,-15.752747697285853,,-7.9143813764798825,-13.57120430894339,0.23917525773195877,-10.186761165805422,-16.147338846105846,0.132890365448505,-9.539798640926026,-17.014490647791487,0.07754442649434572,-8.885612642895055,-15.807038504149526,0.3396896616189942,-7.872672202018568,-15.469967581825252
845,0.1608695652173913,-10.789352243153726,-17.352270568559437,,-9.559512893275507,-15.538599806541855,0.23917525773195877,-8.137772405185768,-13.095403310521307,0.132890365448505,-9.594927250271997,-15.881376034488067,0.07754442649434572,-8.335888488277174,-15.316955071668987,0.387322679116538,-8.174704789255728,-14.568634601754919
846,0.1608695652173913,-9.76178400805943,-17.17446037374917,,-8.885696320895244,-15.147163310981501,0.23917525773195877,-10.84234597388108,-17.34767038482143,0.132890365448505,-11.481405235324422,-18.41295004051534,0.07754442649434572,-10.258382467816789,-17.463425774162523,0.37375886524822693,-7.272316605624986,-14.828945206846063
847,0.1608695652173913,-8.326386770939594,-15.135613184431838,,-7.2947383934155425,-13.238141256067955,0.23917525773195877,-7.5189916628758375,-14.081000379570579,0.132890365448505,-7.971359152605,-16.332667031249773,0.07754442649434572,-8.137916133797232,-15.922070866980444,0.2927592954990215,-6.443980221611691,-13.619488993876816
848,0.1608695652173913,-7.2739937724336645,-15.616954474026874,,-6.041846454044398,-13.732408624210981,0.23917525773195877,-9.18212547893824,-16.669667436822458,0.132890365448505,-9.660006520521796,-18.0446587885043,0.07754442649434572,-8.622849011766702,-17.17563192227583,0.3070834982192323,-5.521354850179087,-14.201324663652315
849,0.1608695652173913,-10.030213241701828,-18.43663239550667,,-8.546886463452234,-16.858431821891234,0.23917525773195877,-10.559889387737865,-17.12373715162323,0.132890365448505,-8.970778938170735,-16.283733477858636,0.07754442649434572,-6.703313712596948,-14.921084151352439,0.43533507397737164,-4.844588037514842,-12.433969740576243
850,0.1608695652173913,-8.190447372623385,-15.092401744165475,,-8.178059573443967,-12.890229196270862,0.23917525773195877,-6.867633275074386,-13.090460416715874,0.132890365448505,-7.55739090754327,-12.939573765047239,0.07754442649434572,-7.524960213921474,-11.619969416374673,0.3687757394234369,-8.11178947414204,-12.97826408426215
851,0.1608695652173913,-9.037565571757186,-14.832616380996754,,-7.567309693878469,-14.020208418362511,0.23917525773195877,-5.967483445518344,-14.919812000267143,0.132890365448505,-9.183203370179186,-15.94546811383536,0.07754442649434572,-7.555540128003876,-15.35555853535312,0.3330831300431601,-6.510361738656053,-13.422394371230805
852,0.1608695652173913,-11.367163537501392,-16.941316964072296,,-10.133404510614001,-15.097561351914369,0.23917525773195877,-5.573320921041818,-16.713563163934978,0.132890365448505,-9.637715136675741,-17.51774534882649,0.07754442649434572,-9.924201512337467,-15.790515326606167,0.41079983759642713,-5.770874493369234,-14.291114844143893
853,0.1608695652173913,-11.35841864268437,-14.017847937751577,,-7.410447684022442,-14.125287364234502,0.23917525773195877,-7.513643654590685,-15.108234546636618,0.132890365448505,-8.573318466939496,-15.604866002910171,0.07754442649434572,-9.139540523832153,-15.15612759641465,0.43836155966916107,-7.380338218010052,-14.688960681003444
854,0.1608695652173913,-9.541710837924601,-15.302615635413648,,-8.392126009278094,-15.188229235676092,0.23917525773195877,-7.77379634865051,-15.180489371635034,0.132890365448505,-9.359632091699307,-15.478341106696384,0.07754442649434572,-8.421545311942086,-13.978323723809776,0.36081114500041217,-7.633361857378565,-14.84343733651017
855,0.1608695652173913,-6.358283645258776,-14.149481357695118,,-7.5493328744237065,-11.823437105494962,0.23917525773195877,-5.8345931645987985,-12.470581963082763,0.132890365448505,-10.582805863666193,-14.748432494195875,0.07754442649434572,-8.722998776627403,-14.662124228115005,0.39237608944449337,-7.168015988946584,-13.677620646616273
