village_id,farm_id,crop_type,health_index,yield_estimate_to_date,shapefile_village_id,area_ha,crop_confidence,flood_excess_db,health_raw_z,source,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut
1,595,Cotton,89.14,0.513,22,1.0994954291794508,0.9419,-0.3,2.148,measured,0.0021,0.9419,0.0477,0.0005,0.0078
1,596,Groundnut,37.83,1.61,22,0.5211644070332737,0.3026,-0.09,-0.5091,measured,0.1681,0.2224,0.1222,0.1848,0.3026
1,597,Cotton,0.49,0.142,22,0.5359766470809272,0.3631,-0.63,-0.7453,measured,0.1403,0.3631,0.2192,0.086,0.1914
1,598,Cotton,22.96,0.236,22,0.1790612843389417,0.2339,0.68,0.053,measured,0.1723,0.2339,0.1857,0.202,0.206
1,599,Cotton,11.11,0.186,22,0.5188792626184952,0.2824,-0.12,-0.2081,measured,0.1434,0.2824,0.2521,0.1371,0.1851
1,600,Cotton,20.99,0.228,22,0.2615006475105891,0.4825,0.82,0.0299,measured,0.1111,0.4825,0.1328,0.0606,0.213
1,601,Bajra,89.29,3.794,22,0.136808104476643,0.2401,1.21,-0.0467,measured,0.2164,0.207,0.1276,0.2401,0.2089
1,602,Cotton,67.65,0.423,22,0.0649705906902342,0.7246,-0.8,0.8895,measured,0.0321,0.7246,0.155,0.0267,0.0615
1,603,Cotton,1.48,0.146,22,0.1271090851437495,0.2218,-0.22,-0.5811,measured,0.1879,0.2218,0.2061,0.2061,0.1781
1,604,Cotton,20.0,0.223,22,0.2496248677190488,0.3574,0.36,0.0196,measured,0.1328,0.3574,0.1724,0.1165,0.2208
1,605,Cotton,28.15,0.258,22,0.2729362031979411,0.7237,1.48,0.1268,measured,0.0624,0.7237,0.1267,0.0126,0.0746
1,606,Bajra,6.43,1.23,22,0.3093999391629928,0.4305,-0.44,-1.1433,measured,0.1778,0.0408,0.0297,0.4305,0.3211
1,607,Groundnut,36.96,1.59,22,0.1635198306333619,0.4749,0.73,-0.5175,measured,0.145,0.2,0.062,0.118,0.4749
1,608,Cotton,81.23,0.48,22,0.1847434776541969,0.6208,-0.66,1.4839,measured,0.0213,0.6208,0.2958,0.0196,0.0424
1,609,Groundnut,51.74,1.925,22,0.0977520205102335,0.3662,0.52,-0.365,measured,0.142,0.2764,0.1142,0.1012,0.3662
1,610,Cotton,37.78,0.298,22,0.0761286606322558,0.601,0.86,0.2799,measured,0.0778,0.601,0.1103,0.0354,0.1755
1,611,Maize,38.46,1.892,22,0.0381415659647135,0.3349,3.39,0.3611,measured,0.213,0.0651,0.3349,0.1496,0.2374
1,612,Cotton,30.12,0.266,22,0.1296107003729204,0.6451,1.1,0.1594,measured,0.0815,0.6451,0.1224,0.0273,0.1237
1,613,Cotton,15.56,0.205,22,0.3561961983703638,0.4118,0.7,-0.0707,measured,0.1544,0.4118,0.1521,0.1047,0.177
1,614,Cotton,46.91,0.336,22,0.3176998439686013,0.5618,1.61,0.4514,measured,0.0931,0.5618,0.1982,0.0335,0.1133
1,615,Cotton,94.57,0.536,22,0.9694127001378698,0.9609,1.15,2.3888,measured,0.0015,0.9609,0.032,0.0002,0.0054
1,616,Groundnut,4.78,0.862,22,2.0207724197379453,0.4292,0.36,-1.0458,measured,0.193,0.0594,0.0603,0.2582,0.4292
1,617,Cotton,22.22,0.233,22,0.4148327578341932,0.2924,-0.55,0.044,measured,0.1081,0.2924,0.1591,0.1551,0.2854
1,618,Groundnut,46.52,1.807,22,0.5883358547679751,0.2928,-0.01,-0.4017,measured,0.1749,0.1752,0.1139,0.2432,0.2928
1,619,Cotton,32.84,0.277,22,0.2525174549179244,0.4672,-0.16,0.1998,measured,0.1152,0.4672,0.1596,0.1216,0.1364
1,620,Bajra,21.43,1.694,22,0.2314803634074955,0.353,-0.27,-0.8112,measured,0.1983,0.1012,0.0698,0.353,0.2777
1,621,Cotton,39.01,0.303,22,0.314551513871161,0.4896,-1.43,0.2946,measured,0.0695,0.4896,0.175,0.104,0.1619
1,622,Groundnut,64.78,2.22,22,0.4141647075943391,0.3115,0.92,-0.2456,measured,0.1908,0.1169,0.1352,0.2457,0.3115
1,623,Bajra,87.14,3.727,22,0.3914576054397236,0.2837,0.03,-0.094,measured,0.1544,0.1377,0.1547,0.2837,0.2694
1,624,Groundnut,55.22,2.004,22,1.2622739737476427,0.4102,0.36,-0.3274,measured,0.1544,0.1345,0.0752,0.2258,0.4102
1,625,Cotton,47.9,0.34,22,0.1818096702632076,0.6561,-0.25,0.4672,measured,0.0609,0.6561,0.1173,0.0444,0.1212
1,626,Cotton,55.06,0.37,22,0.21123205847329,0.4756,1.58,0.5944,measured,0.107,0.4756,0.1736,0.0639,0.1798
1,627,Groundnut,13.04,1.049,22,0.3735009143820065,0.2905,1.05,-0.802,measured,0.2585,0.1371,0.076,0.2378,0.2905
1,628,Cotton,40.0,0.307,22,0.2715327049878658,0.3229,0.08,0.3118,measured,0.1067,0.3229,0.2358,0.1199,0.2147
1,629,Maize,21.15,1.436,22,0.3564377251458184,0.3232,0.21,0.1878,measured,0.1406,0.1573,0.3232,0.2162,0.1627
1,630,Cotton,26.67,0.251,22,0.2108067180698888,0.2594,-0.15,0.0968,measured,0.1477,0.2594,0.1811,0.2366,0.1752
1,631,Cotton,21.73,0.231,22,0.7572088323478815,0.3613,0.03,0.0356,measured,0.1253,0.3613,0.1923,0.1242,0.1967
1,632,Bajra,75.71,3.374,22,0.3033733211523419,0.3064,0.11,-0.2394,measured,0.1718,0.1183,0.1486,0.3064,0.2549
1,633,Bajra,42.14,2.335,22,0.4459277197697974,0.4025,1.96,-0.6082,measured,0.2689,0.0339,0.0596,0.4025,0.2351
1,634,Bajra,24.29,1.783,22,0.2654615691753482,0.3887,2.13,-0.7762,measured,0.285,0.0292,0.0472,0.3887,0.2498
1,635,Bajra,98.57,4.081,22,0.0617118900058861,0.435,-0.46,0.3624,measured,0.118,0.0858,0.2095,0.435,0.1517
1,636,Cotton,39.75,0.306,22,0.0627127265695569,0.3485,1.35,0.3091,measured,0.1353,0.3485,0.0875,0.1054,0.3233
1,637,Bajra,18.57,1.606,22,0.0767571898437906,0.4255,-1.03,-0.904,measured,0.1483,0.0571,0.0514,0.4255,0.3177
1,638,Bajra,7.86,1.274,22,0.1231491296264476,0.4564,-0.72,-1.1006,measured,0.1754,0.0521,0.0313,0.4564,0.2848
1,639,Groundnut,2.17,0.803,22,0.1661254008683303,0.3844,-1.35,-1.2225,measured,0.1509,0.1659,0.1266,0.1723,0.3844
1,640,Bajra,50.0,2.578,22,0.2640639096629293,0.2615,0.86,-0.4733,measured,0.2373,0.17,0.0942,0.2615,0.237
1,641,Groundnut,73.04,2.407,22,0.3451692209353151,0.2853,0.68,-0.1597,measured,0.1823,0.2081,0.1203,0.204,0.2853
1,642,Groundnut,94.78,2.899,22,0.0715947223737647,0.4124,-0.71,0.2269,measured,0.0683,0.3842,0.0515,0.0836,0.4124
1,643,Rice,47.13,1.55,22,0.2309750544674736,0.3573,3.18,-0.1791,measured,0.3573,0.1664,0.1046,0.1854,0.1863
1,644,Rice,70.11,1.993,22,0.1829256187328611,0.2943,2.74,0.0658,measured,0.2943,0.1317,0.1397,0.2467,0.1876
1,645,Cotton,86.67,0.503,22,0.8413529327727436,0.916,0.47,1.9919,measured,0.0048,0.916,0.0622,0.0011,0.0158
1,646,Groundnut,41.74,1.699,22,0.1542534907138744,0.2563,1.49,-0.4583,measured,0.2498,0.091,0.1471,0.2558,0.2563
1,647,Cotton,39.51,0.305,22,0.1495128193345922,0.7626,0.28,0.3049,measured,0.0572,0.7626,0.0733,0.0273,0.0796
1,648,Cotton,65.93,0.416,22,0.1165808565481153,0.8341,-1.21,0.8156,measured,0.0142,0.8341,0.0649,0.0073,0.0795
1,649,Cotton,55.31,0.371,22,0.1497805394511784,0.2523,1.07,0.597,measured,0.1509,0.2523,0.2387,0.1902,0.1679
1,650,Groundnut,53.04,1.954,22,0.1832858234389917,0.35,1.79,-0.3586,measured,0.2216,0.0614,0.0635,0.3036,0.35
1,651,Bajra,15.71,1.518,22,0.2722980272380524,0.4318,0.32,-0.9153,measured,0.2116,0.0487,0.0366,0.4318,0.2713
1,652,Cotton,22.47,0.234,22,0.1275554934542464,0.2577,0.78,0.0499,measured,0.194,0.2577,0.224,0.1995,0.1249
1,653,Cotton,9.38,0.179,22,0.430364101659034,0.2652,0.37,-0.2447,measured,0.1872,0.2652,0.1977,0.1739,0.176
1,654,Bajra,92.14,3.882,22,0.3507205833227034,0.307,0.42,-0.0115,measured,0.1718,0.1219,0.1497,0.307,0.2496
1,655,Groundnut,43.48,1.738,22,0.8153355646759126,0.3835,-0.3,-0.4367,measured,0.146,0.1228,0.074,0.2738,0.3835
1,656,Groundnut,88.26,2.751,22,0.2308187273673437,0.2514,1.1,0.0631,measured,0.1825,0.1157,0.2013,0.2491,0.2514
1,657,Bajra,55.0,2.733,22,0.2684605996387411,0.3752,1.0,-0.4351,measured,0.1817,0.0448,0.0646,0.3752,0.3337
1,658,Groundnut,36.52,1.581,22,0.496982340961713,0.3378,0.19,-0.5202,measured,0.18,0.09,0.0607,0.3315,0.3378
1,659,Cotton,29.88,0.265,22,0.5056482184126999,0.398,0.67,0.1585,measured,0.122,0.398,0.1928,0.091,0.1961
1,660,Maize,9.62,1.132,22,0.2245651541189817,0.2439,0.87,-0.1267,measured,0.1743,0.1601,0.2439,0.1826,0.2391
1,661,Cotton,80.74,0.478,22,0.3331439861912955,0.7139,1.78,1.4388,measured,0.0389,0.7139,0.1346,0.0162,0.0964
1,662,Cotton,92.1,0.526,22,0.8278971292041478,0.9768,0.06,2.3006,measured,0.0011,0.9768,0.0179,0.0002,0.004
1,663,Cotton,43.46,0.322,22,0.3663479916809415,0.6041,0.71,0.377,measured,0.0732,0.6041,0.092,0.0402,0.1905
1,664,Groundnut,10.87,1.0,22,0.779507829120733,0.4445,2.36,-0.8689,measured,0.2611,0.0962,0.0316,0.1666,0.4445
1,665,Cotton,58.52,0.385,22,0.5788826608019269,0.728,1.91,0.6703,measured,0.0483,0.728,0.0235,0.0158,0.1844
1,666,Cotton,91.36,0.523,22,1.3449905483952955,0.8196,-0.04,2.2464,measured,0.0055,0.8196,0.1619,0.0018,0.0111
1,667,Cotton,68.89,0.428,22,0.2817057673189999,0.6901,0.45,0.9114,measured,0.0424,0.6901,0.0916,0.0259,0.1501
1,668,Groundnut,52.17,1.935,22,0.1093828424349963,0.2857,1.27,-0.362,measured,0.232,0.1377,0.0678,0.2768,0.2857
1,669,Groundnut,63.91,2.2,22,0.1333703524786225,0.2867,1.94,-0.2488,measured,0.2561,0.1036,0.0677,0.2859,0.2867
1,670,Bajra,13.57,1.451,22,0.2629297764179536,0.4335,-0.25,-0.9537,measured,0.1756,0.0437,0.0282,0.4335,0.3191
1,671,Cotton,65.43,0.414,22,0.1230057599182047,0.7679,1.76,0.8038,measured,0.0707,0.7679,0.0571,0.0311,0.0732
1,672,Groundnut,1.3,0.784,22,0.0984739360361196,0.6025,-0.86,-1.4286,measured,0.1235,0.0485,0.0327,0.1928,0.6025
1,673,Cotton,8.15,0.174,22,0.0823679800475533,0.3114,0.97,-0.2627,measured,0.2132,0.3114,0.1321,0.177,0.1663
1,674,Rice,80.46,2.192,22,0.3606421232832901,0.2833,3.12,0.2404,measured,0.2833,0.0946,0.2062,0.2286,0.1873
1,675,Groundnut,93.91,2.879,22,0.1688705489980921,0.2478,1.6,0.165,measured,0.1954,0.1556,0.1711,0.2302,0.2478
1,676,Groundnut,9.57,0.971,22,0.0823973471243068,0.5782,-0.38,-0.8802,measured,0.0924,0.0197,0.0219,0.2877,0.5782
1,677,Groundnut,12.17,1.03,22,0.0781781114560615,0.4666,0.51,-0.8508,measured,0.1827,0.0795,0.0657,0.2056,0.4666
1,678,Maize,63.46,2.551,22,0.5203760098108207,0.4375,1.43,0.7533,measured,0.0787,0.379,0.4375,0.0391,0.0656
1,679,Cotton,85.19,0.497,22,0.146255786282629,0.7758,0.43,1.8417,measured,0.0144,0.7758,0.1706,0.0078,0.0314
1,680,Cotton,78.52,0.469,22,0.2797926690962611,0.4506,1.61,1.2873,measured,0.0543,0.4506,0.417,0.0302,0.0479
1,681,Cotton,79.26,0.472,22,0.2574471920305934,0.8944,0.28,1.3427,measured,0.0115,0.8944,0.0573,0.0042,0.0326
1,682,Cotton,58.02,0.383,22,0.1765061332287585,0.6046,2.09,0.6625,measured,0.0281,0.6046,0.2544,0.0036,0.1093
1,683,Cotton,33.33,0.279,22,0.2236431876776515,0.2756,0.67,0.21,measured,0.176,0.2756,0.1745,0.2189,0.155
1,684,Cotton,64.94,0.412,22,0.1365979334447161,0.5043,0.69,0.7965,measured,0.1016,0.5043,0.1323,0.109,0.1528
1,685,Groundnut,17.39,1.148,22,0.2463288821902645,0.3515,0.87,-0.7381,measured,0.2181,0.1883,0.0466,0.1954,0.3515
1,686,Groundnut,16.52,1.128,22,0.2091292843886036,0.4306,0.7,-0.7576,measured,0.1904,0.119,0.0812,0.1789,0.4306
1,687,Cotton,11.36,0.187,22,0.2109250582922887,0.3419,0.76,-0.1966,measured,0.1785,0.3419,0.0855,0.1446,0.2495
1,688,Groundnut,50.87,1.905,22,1.0836690567189309,0.3211,2.02,-0.3694,measured,0.234,0.0565,0.0978,0.2906,0.3211
1,689,Groundnut,16.09,1.118,22,0.7231682935968384,0.3809,3.84,-0.7623,measured,0.3605,0.0323,0.0165,0.2098,0.3809
1,690,Rice,45.98,1.528,22,0.7804438702457662,0.3589,3.64,-0.206,measured,0.3589,0.1888,0.0662,0.121,0.2651
1,691,Groundnut,7.83,0.931,22,1.6789870870146013,0.3057,2.06,-0.914,measured,0.3005,0.0496,0.0819,0.2623,0.3057
1,692,Bajra,48.57,2.534,22,0.1801973150132869,0.3377,2.26,-0.4874,measured,0.301,0.0533,0.0993,0.3377,0.2087
1,693,Cotton,18.02,0.215,22,0.1698161849481193,0.3065,-0.72,-0.0189,measured,0.1249,0.3065,0.1815,0.1868,0.2003
1,694,Cotton,86.17,0.501,22,1.39099111287217,0.9614,-0.03,1.9421,measured,0.0022,0.9614,0.0288,0.0004,0.0072
1,695,Groundnut,100.0,3.017,22,0.1247118946882877,0.2968,0.54,0.5264,measured,0.1198,0.2467,0.1638,0.1729,0.2968
1,696,Cotton,73.33,0.447,22,0.1429197539846879,0.675,1.91,1.0482,measured,0.0537,0.675,0.1572,0.0192,0.095
1,697,Cotton,60.0,0.391,22,0.1231097309083733,0.6251,1.23,0.6975,measured,0.0768,0.6251,0.18,0.0364,0.0816
1,698,Cotton,16.05,0.207,22,0.1517668535939515,0.4261,-1.17,-0.0541,measured,0.0817,0.4261,0.2659,0.0707,0.1555
1,699,Rice,19.54,1.019,22,0.2522032177381246,0.2655,1.44,-0.5047,measured,0.2655,0.1718,0.1386,0.1914,0.2327
1,700,Bajra,9.29,1.319,22,0.2239086471287021,0.4827,0.66,-1.0596,measured,0.1925,0.0183,0.0209,0.4827,0.2856
1,701,Bajra,52.86,2.667,22,0.2260426438016324,0.344,1.4,-0.4468,measured,0.2652,0.0897,0.0845,0.344,0.2166
1,702,Groundnut,24.35,1.305,22,0.2801620640821437,0.3424,0.86,-0.6373,measured,0.2187,0.1146,0.0441,0.2802,0.3424
1,703,Cotton,52.1,0.358,22,0.3428586849446337,0.736,0.57,0.5444,measured,0.0555,0.736,0.1254,0.0233,0.0599
1,704,Bajra,12.14,1.407,22,1.8944393029421955,0.3639,0.99,-1.0029,measured,0.2279,0.0354,0.0404,0.3639,0.3323
1,705,Cotton,82.22,0.484,22,0.2229181417682573,0.8922,-1.56,1.5522,measured,0.0072,0.8922,0.071,0.0051,0.0244
1,706,Bajra,47.86,2.512,22,0.2453023069452371,0.3875,-0.59,-0.5111,measured,0.1755,0.0866,0.1286,0.3875,0.2219
1,707,Cotton,50.37,0.351,22,1.4115818472587105,0.3086,1.62,0.5053,measured,0.1343,0.3086,0.2448,0.1001,0.2122
1,708,Groundnut,63.04,2.181,22,0.9871610624684668,0.4435,3.34,-0.2518,measured,0.2364,0.191,0.045,0.0841,0.4435
1,709,Groundnut,36.09,1.571,22,0.8481016978266469,0.3536,0.29,-0.521,measured,0.1809,0.1267,0.0915,0.2472,0.3536
1,710,Cotton,80.0,0.475,22,0.3834866554124757,0.6099,-0.17,1.3996,measured,0.0311,0.6099,0.3199,0.0199,0.0191
1,711,Cotton,44.69,0.327,22,0.2435224128519745,0.6593,-1.06,0.4031,measured,0.0537,0.6593,0.1016,0.0523,0.1332
1,712,Cotton,42.72,0.319,22,0.1901934856010554,0.3561,2.14,0.3728,measured,0.1604,0.3561,0.1791,0.0937,0.2107
1,713,Cotton,64.69,0.411,22,0.1895580570161833,0.7223,-0.53,0.7915,measured,0.0425,0.7223,0.1294,0.0312,0.0746
1,714,Rice,33.33,1.284,22,0.155343746258268,0.3107,2.65,-0.3534,measured,0.3107,0.1132,0.0682,0.2541,0.2538
1,715,Cotton,87.65,0.507,22,0.1700582679178164,0.5526,2.05,2.0586,measured,0.018,0.5526,0.4017,0.0057,0.022
1,716,Groundnut,23.91,1.295,22,0.1936965349530155,0.2831,-0.27,-0.6474,measured,0.1765,0.2205,0.1237,0.1962,0.2831
1,717,Cotton,41.23,0.312,22,0.4645281499649691,0.3881,1.42,0.3359,measured,0.1555,0.3881,0.1549,0.1122,0.1893
1,718,Bajra,64.29,3.02,22,0.2041704412449317,0.2676,0.29,-0.3595,measured,0.1972,0.1591,0.1096,0.2676,0.2665
1,719,Cotton,68.4,0.426,22,0.5814242488531355,0.4967,0.25,0.9041,measured,0.0703,0.4967,0.3501,0.0475,0.0353
1,720,Maize,73.08,2.805,22,0.2270188182349037,0.4714,0.03,1.0211,measured,0.0729,0.3592,0.4714,0.0662,0.0304
1,721,Cotton,67.9,0.424,22,0.4610461902529916,0.4825,0.28,0.8896,measured,0.0581,0.4825,0.3945,0.0325,0.0323
1,722,Cotton,84.44,0.494,22,1.1017437941646242,0.6575,0.28,1.7961,measured,0.0147,0.6575,0.3074,0.0058,0.0146
1,723,Cotton,84.69,0.495,22,1.154694399908888,0.8163,0.33,1.8169,measured,0.0098,0.8163,0.1555,0.0029,0.0154
1,724,Cotton,29.14,0.262,22,0.7672931522856246,0.6208,0.14,0.1407,measured,0.0873,0.6208,0.1978,0.0374,0.0568
1,725,Groundnut,77.83,2.515,22,1.111107436481167,0.3453,3.42,-0.0723,measured,0.2945,0.1269,0.0805,0.1528,0.3453
1,726,Cotton,33.83,0.281,22,0.3541569000242758,0.28,1.05,0.2132,measured,0.1734,0.28,0.2492,0.1536,0.1438
1,727,Groundnut,78.26,2.525,22,1.2313378230403542,0.6277,2.91,-0.056,measured,0.0919,0.2322,0.009,0.0392,0.6277
1,728,Bajra,42.86,2.357,22,0.902977754585911,0.295,1.79,-0.6016,measured,0.2583,0.0536,0.1095,0.295,0.2836
1,729,Cotton,18.27,0.216,22,1.0388574481235149,0.3232,0.32,-0.0159,measured,0.1461,0.3232,0.3174,0.1105,0.1028
1,730,Cotton,74.81,0.453,22,1.4641090342420395,0.5217,0.26,1.1194,measured,0.042,0.5217,0.3875,0.0227,0.0261
1,731,Cotton,13.83,0.198,22,0.2058149877665178,0.2868,-1.59,-0.1,measured,0.1002,0.2868,0.1277,0.2004,0.2848
1,732,Cotton,74.07,0.45,22,0.2718581929545149,0.8798,-0.83,1.072,measured,0.0193,0.8798,0.0565,0.0129,0.0315
1,733,Cotton,80.49,0.477,22,2.0441827894040534,0.6078,-0.3,1.426,measured,0.0232,0.6078,0.3342,0.0128,0.022
1,734,Maize,78.85,2.957,22,0.1343507531623019,0.5936,0.5,1.0936,measured,0.0549,0.2611,0.5936,0.0484,0.0421
1,735,Cotton,80.25,0.476,22,0.15095782865775,0.6412,-0.71,1.4226,measured,0.0206,0.6412,0.2987,0.0172,0.0223
1,736,Cotton,78.27,0.468,22,0.1226928559678582,0.6173,1.34,1.2809,measured,0.0548,0.6173,0.1928,0.0339,0.1012
1,737,Cotton,69.63,0.431,22,0.1667354735492448,0.4317,0.4,0.9338,measured,0.0783,0.4317,0.2986,0.0816,0.1098
1,738,Cotton,19.01,0.219,22,0.4379255015595223,0.3289,0.27,-0.0086,measured,0.1283,0.3289,0.1629,0.1235,0.2564
1,739,Cotton,63.95,0.408,22,1.0873402446401723,0.5019,1.08,0.7611,measured,0.0693,0.5019,0.1665,0.0457,0.2166
1,740,Cotton,7.16,0.17,22,0.2318923795238772,0.3396,-1.25,-0.3093,measured,0.1122,0.3396,0.1342,0.1566,0.2574
1,741,Rice,94.25,2.458,22,0.271422116324136,0.9408,16.03,0.5243,rfi_flagged,0.9408,0.0119,0.0073,0.0183,0.0216
1,742,Cotton,91.11,0.521,22,0.4649353581810703,0.9825,29.18,2.2411,rfi_flagged,0.0107,0.9825,0.0052,0.0,0.0016
1,743,Groundnut,66.96,2.269,22,0.2658589181971164,0.281,-1.34,-0.2192,measured,0.1178,0.1829,0.1513,0.267,0.281
1,744,Bajra,22.14,1.716,22,0.7113912405889645,0.3934,-1.3,-0.8079,measured,0.1266,0.0542,0.0614,0.3934,0.3644
1,745,Rice,56.32,1.727,22,0.1747802257475218,0.8724,27.44,-0.0701,rfi_flagged,0.8724,0.0862,0.0075,0.0036,0.0303
1,746,Rice,97.7,2.525,22,0.3915603846145015,0.5198,28.58,0.6994,rfi_flagged,0.5198,0.4399,0.0138,0.0012,0.0252
1,747,Rice,86.21,2.303,22,0.1920327852826328,0.9526,20.18,0.2874,rfi_flagged,0.9526,0.0063,0.0077,0.0189,0.0144
1,748,Groundnut,75.65,2.466,22,0.186767860375407,0.3645,-0.46,-0.1242,measured,0.1245,0.1106,0.0965,0.3039,0.3645
1,749,Groundnut,29.57,1.423,22,0.193599475804038,0.3546,0.67,-0.6036,measured,0.2005,0.1665,0.0462,0.2321,0.3546
1,750,Groundnut,57.39,2.053,22,0.1837497208873704,0.4101,-0.36,-0.3076,measured,0.1328,0.1548,0.0711,0.2312,0.4101
1,751,Groundnut,93.04,2.859,22,0.193199249959713,0.3789,-0.11,0.1338,measured,0.1058,0.2982,0.0686,0.1485,0.3789
1,752,Cotton,54.81,0.369,22,0.1591541202333353,0.621,-1.38,0.592,measured,0.0473,0.621,0.1558,0.0597,0.1161
1,753,Cotton,47.41,0.338,22,0.1573579060004123,0.4008,-0.88,0.4629,measured,0.0839,0.4008,0.136,0.1484,0.2309
1,754,Cotton,68.64,0.427,22,0.2625498992608947,0.5189,-1.57,0.9107,measured,0.0464,0.5189,0.263,0.0807,0.091
1,755,Cotton,87.16,0.505,22,0.3314774007741577,0.9586,0.92,2.0351,measured,0.0009,0.9586,0.0373,0.0001,0.0031
1,756,Cotton,76.54,0.46,22,0.3479509361392837,0.6587,-0.25,1.1741,measured,0.0292,0.6587,0.2362,0.0215,0.0543
1,757,Groundnut,73.48,2.417,22,0.2645903261324129,0.4052,-0.22,-0.1517,measured,0.1101,0.2534,0.0927,0.1386,0.4052
1,758,Cotton,73.83,0.449,22,0.1315961008697458,0.661,-0.49,1.0531,measured,0.0378,0.661,0.1543,0.0347,0.1123
1,759,Groundnut,79.13,2.545,22,0.218144531998689,0.2647,-0.77,-0.0403,measured,0.1288,0.2481,0.1092,0.2493,0.2647
1,760,Bajra,90.0,3.816,22,0.1202864730341352,0.2848,-1.0,-0.0349,measured,0.1378,0.2836,0.1136,0.2848,0.1803
1,761,Groundnut,95.22,2.909,22,0.1546037054153339,0.2927,0.03,0.2441,measured,0.1084,0.2167,0.2395,0.1427,0.2927
1,762,Bajra,66.43,3.087,22,0.2630388674465399,0.3897,1.9,-0.3538,measured,0.2501,0.047,0.0837,0.3897,0.2295
1,763,Maize,51.92,2.247,22,0.3570899188674475,0.3752,-0.65,0.5397,measured,0.0715,0.3147,0.3752,0.0948,0.1437
1,764,Groundnut,20.43,1.217,22,0.1885797174670458,0.3297,-0.05,-0.6813,measured,0.1906,0.1359,0.0646,0.2791,0.3297
1,765,Groundnut,62.17,2.161,22,0.2219111016544424,0.3086,0.61,-0.2676,measured,0.185,0.1333,0.1062,0.2669,0.3086
1,766,Cotton,25.93,0.248,22,0.2154535132991453,0.3882,-0.78,0.0845,measured,0.1172,0.3882,0.1343,0.18,0.1803
1,767,Groundnut,10.0,0.98,22,0.2871848561492959,0.3414,-0.4,-0.8792,measured,0.1767,0.2199,0.0788,0.1833,0.3414
1,768,Bajra,60.0,2.888,22,0.2440177351191787,0.3394,-0.58,-0.4017,measured,0.1562,0.1216,0.0851,0.3394,0.2977
1,769,Cotton,30.37,0.267,22,0.1765142880428612,0.3169,0.4,0.1595,measured,0.1335,0.3169,0.2097,0.1423,0.1976
1,770,Cotton,12.35,0.191,22,0.2219246708934913,0.5006,-1.19,-0.1434,measured,0.0991,0.5006,0.097,0.1213,0.182
1,771,Cotton,7.9,0.173,22,0.1772280492169337,0.3613,1.76,-0.2654,measured,0.1958,0.3613,0.1194,0.0879,0.2356
1,772,Cotton,38.27,0.3,22,0.1670032164235432,0.568,0.71,0.291,measured,0.0823,0.568,0.1714,0.0417,0.1366
1,773,Cotton,3.46,0.154,22,0.1415697472055743,0.3201,-0.31,-0.4205,measured,0.1849,0.3201,0.1151,0.208,0.1719
1,774,Maize,59.62,2.45,22,0.1543313422773751,0.3784,2.77,0.698,measured,0.1278,0.3174,0.3784,0.0573,0.1192
1,775,Groundnut,31.74,1.472,22,0.1158006612651432,0.3693,1.23,-0.5891,measured,0.2037,0.0547,0.0466,0.3257,0.3693
1,776,Groundnut,27.83,1.384,22,0.2341469614871554,0.2875,0.28,-0.6135,measured,0.2118,0.1543,0.0595,0.2869,0.2875
1,777,Bajra,29.29,1.937,22,0.2263347944121557,0.347,0.06,-0.7329,measured,0.2133,0.0911,0.0884,0.347,0.2602
1,778,Bajra,82.86,3.595,22,0.3480382868425286,0.294,0.85,-0.1589,measured,0.1942,0.1067,0.1676,0.294,0.2376
1,779,Bajra,17.14,1.562,22,0.3548921999555734,0.3409,0.28,-0.9136,measured,0.2236,0.0694,0.0843,0.3409,0.2817
1,780,Bajra,58.57,2.843,22,0.2658093017686072,0.3174,1.98,-0.407,measured,0.291,0.0714,0.1311,0.3174,0.1891
1,781,Groundnut,22.61,1.266,22,0.4003466553310766,0.3906,1.79,-0.6644,measured,0.2228,0.2085,0.0541,0.124,0.3906
1,782,Rice,57.47,1.749,22,0.4575363878219974,0.236,1.75,-0.0603,measured,0.236,0.1952,0.1667,0.1969,0.2052
1,783,Cotton,49.63,0.348,22,0.1956508385449216,0.3912,0.91,0.5008,measured,0.1174,0.3912,0.1319,0.1188,0.2407
1,784,Maize,3.85,0.98,22,0.632636127373582,0.2529,0.02,-0.2457,measured,0.1587,0.2085,0.2529,0.1695,0.2104
1,785,Groundnut,24.78,1.315,22,0.7169532565048772,0.2881,1.67,-0.6343,measured,0.2658,0.0858,0.0994,0.2608,0.2881
1,786,Groundnut,16.96,1.138,22,0.6570106428248202,0.3935,1.08,-0.747,measured,0.2178,0.11,0.066,0.2127,0.3935
1,787,Bajra,34.29,2.092,22,0.2807751401590921,0.3756,0.11,-0.6775,measured,0.1669,0.0485,0.0571,0.3756,0.3518
1,788,Bajra,32.14,2.026,22,0.123385311733817,0.3908,-0.4,-0.7199,measured,0.1576,0.075,0.0341,0.3908,0.3424
1,789,Cotton,9.88,0.181,22,0.1396939485543957,0.4171,-0.61,-0.2409,measured,0.0928,0.4171,0.1157,0.0764,0.2979
1,790,Groundnut,49.57,1.876,22,0.1914082893579437,0.3563,1.25,-0.378,measured,0.1988,0.1947,0.0885,0.1617,0.3563
1,791,Groundnut,99.13,2.997,22,0.083947166842118,0.3338,-0.09,0.3285,measured,0.1081,0.1082,0.1811,0.2688,0.3338
