farm_id,crop_type,p_assigned,entropy,yield_sd,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut
769,Cotton,0.3435,0.9197414348103472,0.7025242755167509,0.0506,0.3435,0.2283,0.1598,0.2178
770,Cotton,0.5209,0.8159916438660022,0.6976539333026149,0.0543,0.5209,0.1014,0.1308,0.1926
771,Cotton,0.3824,0.9189510048017618,0.6526863776678788,0.1408,0.3824,0.1269,0.0964,0.2535
772,Cotton,0.5963,0.713442104516775,0.770559112439794,0.0318,0.5963,0.1807,0.0454,0.1458
773,Cotton,0.3313,0.9593761572399782,0.742224880018837,0.1451,0.3313,0.1196,0.2231,0.1809
774,Maize,0.416,0.8105178319721101,0.7563776742974874,0.0391,0.3473,0.416,0.065,0.1326
775,Groundnut,0.377,0.8373964807283794,0.4577421725499603,0.1822,0.0549,0.047,0.3389,0.377
776,Bajra,0.2961,0.9300812683931707,0.7892821331639152,0.1996,0.1536,0.0595,0.2961,0.2911
777,Bajra,0.3662,0.9125039499361209,0.6640292918328371,0.1812,0.0928,0.0904,0.3662,0.2694
778,Bajra,0.3322,0.9413762697612318,0.6545794582998747,0.1047,0.1163,0.1835,0.3322,0.2633
779,Bajra,0.3651,0.8940496895859261,0.5393213108728437,0.1797,0.0718,0.0875,0.3651,0.2959
780,Bajra,0.3383,0.9308457882578826,0.6802398754264085,0.2553,0.0734,0.1354,0.3383,0.1977
781,Groundnut,0.4073,0.8948817331385599,0.663878866335985,0.1914,0.2138,0.0558,0.1318,0.4073
782,Groundnut,0.2245,0.9958697684656768,0.8764826680556421,0.166,0.2099,0.1801,0.2196,0.2245
783,Cotton,0.4159,0.8768926389785133,0.6522263360646228,0.0521,0.4159,0.1408,0.1309,0.2602
784,Maize,0.274,0.9614784617293147,0.678339915523651,0.081,0.2249,0.274,0.1895,0.2307
785,Groundnut,0.3088,0.933830556175061,0.5578843672392347,0.2105,0.0905,0.1052,0.285,0.3088
786,Groundnut,0.4119,0.8948733430080011,0.5662950309232146,0.1796,0.1132,0.0683,0.227,0.4119
787,Bajra,0.3971,0.8169314230471413,0.47485238912292577,0.1301,0.0495,0.0585,0.3971,0.3649
788,Bajra,0.4078,0.8149130221608601,0.4998977511534594,0.1318,0.0755,0.0345,0.4078,0.3504
789,Cotton,0.4357,0.8234011984500881,0.6687184207475977,0.0438,0.4357,0.1214,0.0827,0.3164
790,Groundnut,0.3791,0.9329412469432816,0.7537846755475814,0.1488,0.2037,0.093,0.1754,0.3791
791,Groundnut,0.359,0.8827164604457113,0.6376783525351828,0.0395,0.1144,0.1925,0.2947,0.359
792,Bajra,0.3027,0.9611120210467671,1.0394270701366213,0.1474,0.1757,0.1134,0.3027,0.2608
793,Bajra,0.3245,0.9327494042340294,0.8022404922022067,0.1411,0.1421,0.0934,0.3245,0.2989
794,Bajra,0.2861,0.9857743430258277,0.8608199102091625,0.1736,0.17,0.1704,0.2861,0.1998
795,Maize,0.4834,0.6577985377541268,1.0419952042623095,0.0131,0.4066,0.4834,0.028,0.069
796,Cotton,0.4442,0.8055188840948688,0.6880748153898412,0.027,0.4442,0.093,0.1191,0.3167
797,Cotton,0.9284,0.20522776370578363,0.4862611599377707,0.0037,0.9284,0.0403,0.0044,0.0232
798,Cotton,0.466,0.7504993929530277,0.9986533825648305,0.0127,0.466,0.3259,0.0511,0.1442
799,Cotton,0.521,0.7922774488937641,0.5598234083178696,0.0739,0.521,0.0878,0.0682,0.249
800,Maize,0.426,0.8620242500620868,0.7165579881347973,0.0454,0.2627,0.426,0.1569,0.1091
801,Groundnut,0.4679,0.8272163782983906,0.4158205776130385,0.0834,0.0606,0.1102,0.278,0.4679
802,Maize,0.4246,0.8553641370343397,0.7121607506047023,0.0342,0.2409,0.4246,0.1967,0.1035
803,Bajra,0.2878,0.9414860608192147,0.9270284589213224,0.0796,0.2855,0.1312,0.2878,0.216
804,Bajra,0.5494,0.7936123238326714,0.4946041464963148,0.1092,0.0557,0.1045,0.5494,0.1812
805,Bajra,0.4261,0.7887998879360527,0.4434220427124032,0.0993,0.032,0.0778,0.4261,0.3648
806,Bajra,0.6244,0.5642594633139577,0.26640975849151105,0.0485,0.0036,0.0226,0.6244,0.301
807,Groundnut,0.454,0.7169839117770792,0.8709561581380586,0.022,0.393,0.0372,0.0938,0.454
808,Groundnut,0.3518,0.8845897645190637,0.9536863739119052,0.0507,0.3262,0.1173,0.1541,0.3518
809,Maize,0.331,0.93864219800783,0.5397660176255115,0.1096,0.1197,0.331,0.2819,0.1578
810,Cotton,0.3465,0.8946401347694538,0.7702042359124536,0.0447,0.3465,0.1991,0.1189,0.2908
811,Bajra,0.3813,0.896265380885149,0.6569305054403379,0.0949,0.1281,0.0978,0.3813,0.2979
812,Cotton,0.4495,0.8506989568580807,0.7823824890677398,0.0413,0.4495,0.1555,0.1123,0.2415
813,Cotton,0.3926,0.8668719023504865,0.9028135005079005,0.0286,0.3926,0.2639,0.1238,0.1911
814,Cotton,0.6625,0.5218524084637995,1.135259853076861,0.0034,0.6625,0.2815,0.023,0.0296
815,Bajra,0.6417,0.6273483388754252,0.29919752256612625,0.0575,0.0121,0.0609,0.6417,0.2277
816,Bajra,0.5159,0.7746377274761529,0.3986080206789684,0.1293,0.0296,0.0715,0.5159,0.2537
817,Cotton,0.3033,0.9379577300620251,0.5730444735261393,0.0596,0.3033,0.1685,0.2442,0.2244
818,Groundnut,0.3231,0.9299642340139236,0.6919934204400148,0.1045,0.2142,0.0864,0.2717,0.3231
819,Bajra,0.6206,0.7106723630089706,0.3884108507427309,0.0537,0.0464,0.1242,0.6206,0.1552
820,Groundnut,0.3897,0.9065435416085338,0.6503250359661606,0.1638,0.1507,0.0606,0.2351,0.3897
821,Bajra,0.4538,0.8911673234236996,0.6245752572849457,0.1255,0.099,0.1765,0.4538,0.1452
822,Bajra,0.4691,0.6504648114818705,0.27579324160390506,0.122,0.0071,0.0066,0.4691,0.3953
823,Groundnut,0.4715,0.6757698317906803,0.31767706104733406,0.1055,0.011,0.0203,0.3917,0.4715
824,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
825,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
826,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
827,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
828,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
829,Groundnut,0.4029,0.8568955558023176,0.7888795646869675,0.166,0.1794,0.0159,0.2358,0.4029
830,Cotton,0.4726,0.8490117553591653,0.7456557560078847,0.0476,0.4726,0.1476,0.1227,0.2095
831,Bajra,0.4088,0.9185415565161891,0.7011192701759853,0.1028,0.1238,0.1728,0.4088,0.1919
832,Cotton,0.4424,0.8704882940419246,0.6811823355061224,0.0718,0.4424,0.1807,0.0842,0.2209
833,Cotton,0.5348,0.8130459954632423,0.7192116822067923,0.0557,0.5348,0.122,0.1304,0.157
834,Cotton,0.2821,0.957025329206067,0.7290608508801089,0.0837,0.2821,0.1602,0.2305,0.2436
835,Maize,0.2578,0.9638995208827599,0.7115440721028314,0.0876,0.2512,0.2578,0.2311,0.1723
836,Groundnut,0.2686,0.9702827821328392,0.8787546156906222,0.0968,0.2359,0.1838,0.2149,0.2686
837,Bajra,0.4535,0.8609039857817494,0.6059986844761324,0.0747,0.0907,0.1351,0.4535,0.2461
838,Bajra,0.3835,0.9337281398349977,0.6630348002306695,0.1378,0.1175,0.1435,0.3835,0.2177
839,Cotton,0.3239,0.9408536997579633,0.7054852000477998,0.0657,0.3239,0.203,0.1852,0.2222
840,Cotton,0.3871,0.911390762214016,0.765116498157538,0.0649,0.3871,0.2265,0.1428,0.1786
841,Cotton,0.6259,0.6935939271328637,0.7170875554076697,0.021,0.6259,0.1082,0.083,0.1618
842,Cotton,0.5226,0.7982192138563453,0.7517785279848898,0.0367,0.5226,0.1222,0.1066,0.2118
843,Bajra,0.5796,0.7567974994810547,0.3806631188655451,0.0969,0.0395,0.1121,0.5796,0.172
844,Groundnut,0.3638,0.9155399023053311,0.5604856472098958,0.2106,0.0799,0.1006,0.2451,0.3638
845,Cotton,0.5826,0.64111447778905,1.0804638024305968,0.0125,0.5826,0.2902,0.0212,0.0935
846,Bajra,0.4151,0.8009427033841625,0.41786983376423975,0.2151,0.0239,0.0468,0.4151,0.2992
847,Cotton,0.3597,0.9383248088835419,0.810720962172581,0.1475,0.3597,0.213,0.0882,0.1915
848,Rice,0.3568,0.8597017787838427,0.4349622449571021,0.3568,0.0582,0.052,0.22,0.313
849,Groundnut,0.5279,0.8252020728291856,0.6341281244222154,0.1284,0.1557,0.0689,0.1191,0.5279
850,Cotton,0.5396,0.7795564392925088,0.934541750437715,0.0367,0.5396,0.1749,0.0717,0.1771
851,Bajra,0.329,0.9542589374998386,0.867785372405932,0.1007,0.2081,0.1465,0.329,0.2157
852,Rice,0.3994,0.7931883657671042,0.3854234641194037,0.3994,0.0544,0.0169,0.1907,0.3386
853,Rice,0.4055,0.825607243332656,0.4636799763692207,0.4055,0.0676,0.0227,0.2472,0.2571
854,Groundnut,0.4844,0.8009408225671486,0.7407843290969731,0.0799,0.2748,0.0373,0.1236,0.4844
855,Bajra,0.4675,0.750799853768015,0.5188145869188648,0.1076,0.0374,0.0373,0.4675,0.3503
856,Bajra,0.4867,0.7685950484122298,0.3962400315221537,0.0677,0.037,0.0909,0.4867,0.3176
857,Cotton,0.2486,0.9792212695438729,0.7365653647233403,0.1075,0.2486,0.2022,0.2253,0.2164
858,Bajra,0.3599,0.9230480497380767,0.6867427389046319,0.1126,0.1295,0.1164,0.3599,0.2815
859,Bajra,0.3019,0.9434613210306065,0.8875140404199315,0.0808,0.2155,0.135,0.3019,0.2668
860,Bajra,0.5545,0.6827878262583962,0.3504509971678485,0.1926,0.0116,0.0164,0.5545,0.2249
861,Cotton,0.4085,0.8499551422152347,0.7968876056510209,0.0269,0.4085,0.1541,0.1238,0.2866
862,Cotton,0.4752,0.7011471832895183,0.892327725901434,0.0008,0.4752,0.198,0.023,0.3029
863,Cotton,0.5313,0.7660127054132313,0.8485904192453018,0.0188,0.5313,0.1016,0.1172,0.2311
864,Bajra,0.3756,0.8333080478042432,0.5259807899950851,0.1707,0.0751,0.0319,0.3756,0.3467
865,Bajra,0.6501,0.677633480688683,0.3766581776855698,0.0837,0.0399,0.0679,0.6501,0.1584
866,Cotton,0.7328,0.46267963563463377,1.026658719065091,0.0047,0.7328,0.2174,0.0074,0.0377
867,Cotton,0.2895,0.9159661263354343,0.6607945981242054,0.0378,0.2895,0.179,0.205,0.2888
868,Bajra,0.3925,0.83199271944825,0.7629809223528593,0.0521,0.1245,0.0729,0.3925,0.3579
869,Bajra,0.4357,0.788419917029909,0.5127606994146917,0.0846,0.0625,0.0536,0.4357,0.3636
870,Cotton,0.5387,0.7336771227721568,0.9610880945564426,0.0132,0.5387,0.249,0.0613,0.1378
871,Maize,0.3278,0.9386558988270395,0.7423967357388181,0.0766,0.262,0.3278,0.1629,0.1707
872,Groundnut,0.3036,0.9447017002632287,0.9736565034867475,0.099,0.2966,0.1404,0.1603,0.3036
873,Cotton,0.465,0.8055717238160763,0.7728440413597472,0.033,0.465,0.1501,0.0701,0.2818
874,Maize,0.2367,0.9881841226636651,0.7837521029563237,0.1325,0.1865,0.2367,0.2258,0.2185
875,Cotton,0.7491,0.5180899773617732,0.8062630319254164,0.009,0.7491,0.1216,0.027,0.0933
876,Groundnut,0.398,0.8972607919948037,0.6894389797298616,0.0622,0.1804,0.1186,0.2408,0.398
877,Groundnut,0.6209,0.6975697480126745,0.48708522007731153,0.1384,0.0867,0.0168,0.1371,0.6209
878,Cotton,0.436,0.8556217861282996,0.79251214130575,0.0379,0.436,0.211,0.1027,0.2124
879,Bajra,0.3801,0.8347840573878504,0.5485168442449853,0.0977,0.0974,0.0521,0.3801,0.3728
880,Bajra,0.4218,0.7927763449024379,0.4398541468758637,0.1051,0.0544,0.0495,0.4218,0.3693
881,Groundnut,0.4982,0.829307964590765,0.5982000759131145,0.0466,0.1431,0.111,0.201,0.4982
882,Groundnut,0.3821,0.9043237344114327,0.5503348314178196,0.1081,0.1091,0.1139,0.2868,0.3821
883,Groundnut,0.3044,0.9521088301736643,0.821335921193783,0.0835,0.2481,0.1586,0.2054,0.3044
884,Cotton,0.7063,0.5999357631458161,0.7374952672510062,0.0317,0.7063,0.1292,0.0366,0.0961
885,Groundnut,0.5264,0.7802107181705302,0.4279656598570612,0.1032,0.0903,0.0373,0.2429,0.5264
886,Groundnut,0.4912,0.7343354942034966,0.33707505618065564,0.1394,0.0371,0.0179,0.3143,0.4912
887,Bajra,0.6628,0.575102836618438,0.27058030999087174,0.0483,0.0096,0.0352,0.6628,0.2441
888,Bajra,0.3312,0.9402720493866628,0.7565630122851786,0.0758,0.1542,0.198,0.3312,0.2408
889,Groundnut,0.4496,0.7314336969138017,0.3050151771966847,0.1046,0.0303,0.0312,0.3844,0.4496
890,Bajra,0.516,0.7934008857667191,0.4074632416234595,0.1154,0.0587,0.0633,0.516,0.2465
891,Bajra,0.3953,0.8720749839873635,0.5280347531847851,0.1063,0.0991,0.082,0.3953,0.3173
892,Groundnut,0.3461,0.9107536525450979,0.6561377689700583,0.2481,0.1317,0.0505,0.2237,0.3461
893,Cotton,0.7551,0.429457425126569,0.976223423177376,0.0027,0.7551,0.2045,0.0051,0.0326
894,Bajra,0.4095,0.7908954382620138,0.3404748066009137,0.1732,0.0329,0.0379,0.4095,0.3465
895,Cotton,0.5086,0.6768369447593291,0.8754409446163779,0.0121,0.5086,0.3606,0.0342,0.0845
896,Bajra,0.34,0.9492114017849389,0.8516618880941376,0.0952,0.2012,0.1503,0.34,0.2133
897,Cotton,0.4031,0.8388014892605309,0.5664197360805638,0.0443,0.4031,0.0776,0.1468,0.3282
898,Cotton,0.6375,0.7025868389871159,0.8800217518022252,0.056,0.6375,0.1468,0.0645,0.0952
899,Cotton,0.3659,0.846457791121586,0.6588837380148593,0.0213,0.3659,0.2187,0.0911,0.3029
900,Maize,0.4308,0.9017536259758709,0.7123731903186759,0.0887,0.1974,0.4308,0.1398,0.1432
901,Cotton,0.7123,0.5028645590761545,0.9165235643377077,0.0044,0.7123,0.2037,0.0049,0.0746
902,Cotton,0.5474,0.7312347912680643,0.809605286522885,0.0227,0.5474,0.2419,0.0451,0.1429
903,Groundnut,0.2958,0.944424894289529,0.8259713238811689,0.1318,0.2605,0.0812,0.2306,0.2958
904,Rice,0.3339,0.8317550560098085,0.418224584522959,0.3339,0.0685,0.0175,0.2916,0.2884
905,Cotton,0.7051,0.6035824342476063,0.8615725060237084,0.024,0.7051,0.127,0.0529,0.0909
906,Cotton,0.5818,0.7511679255238082,0.8388315428785602,0.0344,0.5818,0.1071,0.1041,0.1725
907,Bajra,0.2606,0.9800467272062643,0.8812770604339215,0.1361,0.1825,0.1627,0.2606,0.2581
908,Cotton,0.3946,0.8376650859542167,1.0004596088471223,0.045,0.3946,0.3491,0.0968,0.1146
909,Cotton,0.6637,0.5784082878601935,0.9461083389821684,0.0109,0.6637,0.2265,0.0163,0.0827
910,Cotton,0.5848,0.7014186841814878,0.814875223840817,0.0154,0.5848,0.2029,0.0462,0.1507
911,Cotton,0.3371,0.9247687861322978,0.708618273185611,0.0672,0.3371,0.1449,0.2754,0.1754
912,Cotton,0.7615,0.5240488422127363,0.6398852046052723,0.0113,0.7615,0.0856,0.0686,0.073
913,Bajra,0.3443,0.9330017129216992,0.6738160010105214,0.1393,0.1184,0.1165,0.3443,0.2815
914,Groundnut,0.4112,0.9107375316460125,0.6197600082237574,0.1794,0.1409,0.0793,0.1892,0.4112
915,Bajra,0.4207,0.8337021241165058,0.5496612211140929,0.176,0.0614,0.0452,0.4207,0.2966
916,Cotton,0.2773,0.9509153802863413,0.653080981365705,0.1025,0.2773,0.1122,0.2448,0.2632
917,Groundnut,0.2667,0.9358762207659482,0.7998509444118372,0.0471,0.2052,0.2524,0.2286,0.2667
918,Groundnut,0.3479,0.9122282598547069,0.7789182367843407,0.0599,0.2763,0.1267,0.1893,0.3479
919,Cotton,0.2823,0.9587894470412368,0.8913907554687143,0.1019,0.2823,0.1533,0.1802,0.2823
920,Cotton,0.2823,0.9587894470412368,0.9154823975084099,0.1019,0.2823,0.1533,0.1802,0.2823
921,Bajra,0.3849,0.9255315122639389,0.6086127699140842,0.1359,0.0917,0.2222,0.3849,0.1653
922,Cotton,0.4698,0.7337016903175165,0.9517197515084173,0.0188,0.4698,0.2665,0.0142,0.2308
923,Bajra,0.4333,0.8550773881204307,0.6150122252151912,0.0427,0.0967,0.2501,0.4333,0.1772
924,Maize,0.6435,0.6401783341345595,0.7515837857505495,0.0084,0.1469,0.6435,0.0413,0.1599
925,Maize,0.4459,0.8347196486975158,0.8571292447149325,0.0505,0.2864,0.4459,0.1378,0.0795
926,Cotton,0.5626,0.5934999632822544,1.2219901726339375,0.0046,0.5626,0.3569,0.0195,0.0565
927,Groundnut,0.3568,0.890702581199378,0.5986602440066794,0.0879,0.1153,0.105,0.335,0.3568
928,Bajra,0.3139,0.9323134642905593,0.8795447759037235,0.1244,0.1728,0.0871,0.3139,0.3018
929,Cotton,0.695,0.5873787899708017,0.9001794550589093,0.0193,0.695,0.1626,0.0258,0.0972
930,Groundnut,0.3431,0.9383021014082863,0.6674279027776981,0.1559,0.154,0.0894,0.2576,0.3431
931,Rice,0.9638,0.1233674793843703,0.2447891677193513,0.9638,0.0174,0.0097,0.002,0.0071
932,Cotton,0.6614,0.6766608799174811,0.7892460526115224,0.0479,0.6614,0.107,0.0655,0.1182
933,Cotton,0.3604,0.9067245006722369,0.9480269028421412,0.0531,0.3604,0.2635,0.189,0.134
934,Cotton,0.3822,0.858133804414263,0.8829586454075352,0.0387,0.3822,0.3218,0.104,0.1532
935,Rice,0.2389,0.9915165535705497,0.6981483933148442,0.2389,0.223,0.1525,0.215,0.1708
936,Maize,0.3935,0.8822847560706705,0.7321157988125853,0.0338,0.2359,0.3935,0.1491,0.1877
937,Cotton,0.432,0.8167937508549075,0.5949731310591732,0.0521,0.432,0.0828,0.0962,0.3369
938,Bajra,0.4352,0.8580736767789551,0.5737640251021899,0.1119,0.0966,0.0728,0.4352,0.2835
939,Cotton,0.7266,0.5650458515510128,0.7984162060601467,0.0153,0.7266,0.0801,0.0482,0.1298
940,Groundnut,0.3927,0.8854309644038423,0.5372197415949082,0.1054,0.1308,0.0751,0.296,0.3927
941,Cotton,0.6853,0.5068738204175542,1.0078214131602428,0.0028,0.6853,0.2545,0.011,0.0464
942,Groundnut,0.3798,0.8767238221669039,0.5868687048708043,0.0879,0.1649,0.0606,0.3068,0.3798
943,Groundnut,0.3362,0.9269892270588196,0.6653100999047817,0.0901,0.171,0.1144,0.2883,0.3362
944,Cotton,0.2745,0.938182122068056,0.7394241235955002,0.0495,0.2745,0.2113,0.2231,0.2415
945,Cotton,0.5667,0.7529993510915488,0.6433779215606016,0.06,0.5667,0.0643,0.0852,0.2237
946,Cotton,0.4545,0.8091582443885359,0.5250757966832137,0.0449,0.4545,0.0855,0.1001,0.3151
947,Groundnut,0.3538,0.9343030807049197,0.7612646301456021,0.0768,0.212,0.1481,0.2092,0.3538
948,Bajra,0.5436,0.7219873343889227,0.4996524900362497,0.2374,0.0229,0.0297,0.5436,0.1663
949,Cotton,0.6763,0.6044656697108316,0.8332688719648763,0.0096,0.6763,0.1581,0.0343,0.1218
950,Groundnut,0.4124,0.8899412860518053,0.7494182328284434,0.14,0.2108,0.0503,0.1865,0.4124
951,Bajra,0.3953,0.9216922956079733,0.7442769537474314,0.1341,0.0996,0.1478,0.3953,0.2233
952,Bajra,0.434,0.8213365513764028,0.523066211702414,0.1357,0.0846,0.0346,0.434,0.3111
953,Bajra,0.4334,0.8147218383431581,0.5294441162860073,0.0916,0.0579,0.0775,0.4334,0.3396
954,Groundnut,0.2948,0.9369959933163201,0.8211609486909427,0.0603,0.2492,0.1564,0.2392,0.2948
955,Groundnut,0.4832,0.7567135321092922,0.40240270496138786,0.0851,0.0477,0.0477,0.3362,0.4832
956,Groundnut,0.3773,0.8243088635272663,0.41921043013482134,0.1618,0.0596,0.0398,0.3615,0.3773
957,Cotton,0.3192,0.9036099579674641,0.8269118717352939,0.0384,0.3192,0.2325,0.1352,0.2746
958,Bajra,0.5567,0.7048485057891427,0.38946191883378034,0.1401,0.0273,0.0231,0.5567,0.2528
959,Cotton,0.4831,0.8089279586418254,0.9049881731955177,0.0391,0.4831,0.2641,0.1317,0.082
960,Groundnut,0.7061,0.4860294508900884,0.37481721607320084,0.0328,0.2429,0.0026,0.0157,0.7061
961,Cotton,0.2823,0.9587894470412368,0.6336101856439785,0.1019,0.2823,0.1533,0.1802,0.2823
962,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
963,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
964,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
965,Cotton,0.2823,0.9587894470412368,0.7468409032305443,0.1019,0.2823,0.1533,0.1802,0.2823
966,Rice,0.9832,0.06332844906344615,0.16183255693738224,0.9832,0.0111,0.002,0.001,0.0027
